queue_id	signal_id	bulk_translation_verdict	language_reviewed	source_url_or_locator	source_name	reason	claim_ceiling	next_action
BTR-00481	LIMEN-SIGNAL-46C55F06752C20D0	candidate_for_parent_source_extraction	en	https://static.au.int/en/document/44004-doc-en-continentalaistrategyjuly2024pdf	African Union Continental AI Strategy PDF	Official AU AI strategy PDF surface is local and English; useful as parent-source material, not a case claim.	parent source surface only; no incident, compliance, or implementation finding	Extract parent source metadata and keep for source-context hardening only
BTR-00482	LIMEN-SIGNAL-4749544A5EE4999A	translation_source_reviewed	th	https://www.etda.or.th/th/Our-Service/AIGC/index.aspx	ETDA AI Governance Center	Thai ETDA AIGC page is a concrete official governance-center surface; local text supports source existence only.	official source surface/context only; no legal or policy conclusion from translation	Keep as translation-reviewed source surface; require primary Thai reading for any substantive claim
BTR-00483	LIMEN-SIGNAL-47E2669B362A2933	translation_source_reviewed	es	https://www.argentina.gob.ar/programa-nacional-de-transparencia-y-proteccion-de-datos-personales-en-el-uso-de-la-inteligencia	Programa Nacional de Transparencia y Protección de Datos Personales en el uso de la Inteligencia Artificial	Spanish official AAIP program page names transparency practice around AI and automated decisions.	source-surface/context only; no full register or legal-effect claim	Use as context candidate; require Spanish primary-source extraction before stronger claim
BTR-00484	LIMEN-SIGNAL-481F79498BE63FAE	translation_source_reviewed	it	https://www.garanteprivacy.it/temi/intelligenza-artificiale	Garante Privacy: AI - Intelligenza artificiale	Italian Garante AI topic page is a concrete regulator guidance surface, but not an edge-case by itself.	regulator source surface only; no case-level or legal finding	Keep as translation-reviewed regulator context; extract only explicit guidance if needed
BTR-00485	LIMEN-SIGNAL-492A25BE722F9906	cross_project_duplicate	it	https://www.garanteprivacy.it/temi/intelligenza-artificiale	Garante Privacy: AI - Intelligenza artificiale	Duplicate local Garante AI surface already reviewed in this batch under BTR-00484.	duplicate source surface only	Deduplicate against BTR-00484 and avoid separate case promotion
BTR-00486	LIMEN-SIGNAL-49512A0647119A4A	cross_project_duplicate	th	https://www.etda.or.th/th/Our-Service/AIGC/index.aspx	ETDA AI Governance Center	Duplicate local ETDA AIGC surface already reviewed in this batch under BTR-00482.	duplicate source surface only	Deduplicate against BTR-00482 and require Thai source reading for substantive use
BTR-00487	LIMEN-SIGNAL-4A002CB00B1EA54F	source_surface_only_no_case	hu	https://www.naih.hu/europai-adatvedelmi-testulet-edpb/edpb-iranymutatasai/file/429-iranymutatas-az-automatizalt-donteshozatallal-es-a-profilalkotassal-kapcsolatbana-2016-679-rendelet-alkalmazasahoz-wp251	Guidance on automated decision-making and profiling under Regulation 2016/679 (WP251)	NAIH-hosted ADM/profiling guidance is relevant context, not a public algorithm-register or edge-case source.	context/source surface only; no register, incident, or compliance claim	Keep context only or map to ADM-rights background, not case promotion
BTR-00488	LIMEN-SIGNAL-4ACD78570BB33313	cross_project_duplicate	en	https://static.au.int/en/document/44004-doc-en-continentalaistrategyjuly2024pdf	African Union Continental AI Strategy PDF	Duplicate AU strategy PDF surface already handled under BTR-00481.	duplicate parent-source surface only	Deduplicate against BTR-00481
BTR-00489	LIMEN-SIGNAL-4B274D0A5B22433C	candidate_for_parent_source_extraction	en	https://au.int/en/node/44004	African Union Continental Artificial Intelligence Strategy	AU parent page for Continental AI Strategy is a source container for parent-source extraction, not a case.	parent source/container surface only; no implementation or legal finding	Extract parent page/PDF relationship and keep as source-context hardening
BTR-00490	LIMEN-SIGNAL-4C23FED3DBBD8173	needs_original_language_source	fa	https://www.mehrnews.com/news/6141439/%D8%AA%D8%B5%D9%88%DB%8C%D8%A8-%DA%A9%D9%84%DB%8C%D8%A7%D8%AA-%D8%B3%D9%86%D8%AF-%D8%AA%D8%A3%D8%B3%DB%8C%D8%B3-%D8%B3%D8%A7%D8%B2%D9%85%D8%A7%D9%86-%D9%85%D9%84%DB%8C-%D9%88-%D8%AA%D8%B4%DA%A9%DB%8C%D9%84-%D8%B4%D9%88%D8%B1%D8%A7%DB%8C-%D8%B1%D8%A7%D9%87%D8%A8%D8%B1%DB%8C-%D9%87%D9%88%D8%B4	تصویب کلیات سند ملی و تأسیس سازمان ملی هوش مصنوعی	Persian state-media policy report is translation-sensitive and not a primary official legal/source surface.	secondary-source surface only; no legal, policy, or implementation claim	Find original official Persian source before any substantive use
BTR-00491	LIMEN-SIGNAL-4D144C783DE70EE2	source_surface_only_no_case	es	https://www.plataformadetransparencia.org.mx/	Plataforma Nacional de Transparencia	Mexican transparency portal is official access-to-information infrastructure, not a dedicated algorithm-register case.	official portal surface only; no algorithm-register or case claim	Keep as transparency-context source unless an explicit algorithm-disclosure record is locally extracted
BTR-00492	LIMEN-SIGNAL-4D41A05206BC9FF5	source_surface_only_no_case	fr	https://www.data.gouv.fr/organizations/conseil-regional-de-guadeloupe	Data.gouv.fr Conseil régional de Guadeloupe organization	French data.gouv organization page is an open-data publishing surface, not evidence of an algorithm register.	open-data source surface only; no algorithm-register claim	Keep context only; require explicit dataset/algorithm record for promotion
BTR-00493	LIMEN-SIGNAL-5054E681E4734642	machine_translation_hold	nl	https://algoritmes.overheid.nl/en	Dutch Government Algorithm Register	Official Dutch algorithm register surface is concrete, but local English descriptions are marked as automatic translations.	register surface existence only; record-level claims require Dutch originals	Use Dutch originals for any algorithm-specific extraction; do not rely on machine-translated descriptions
BTR-00494	LIMEN-SIGNAL-50F79C16C709BADB	translation_source_reviewed	no	https://www.digdir.no/kunstig-intelligens/digdir-lanserer-tverrsektoriell-oversikt-over-offentlig-ki-bruk/4331	Digdir lanserer tverrsektoriell oversikt over offentlig KI-bruk	Norwegian Digdir page describes a public-sector AI-use overview; local metadata says it is partial, not a statutory register.	official source surface/context only; no comprehensive register or SJ-specific claim	Keep as translation-reviewed context; verify original Norwegian before stronger use
BTR-00495	LIMEN-SIGNAL-51223F2430990116	source_surface_only_no_case	da	https://digitalimik.gl/-/media/digitalimik/strategier/national-digitaliseringsstrategi-2024-28-da.pdf	National Digitalisation Strategy 2024-2028	Greenland/Danish digitalisation strategy mentions AI pilots but local metadata finds no formal sandbox.	strategy context only; no regulatory-sandbox finding	Do not promote as sandbox; keep only as AI-pilot context if needed
BTR-00496	LIMEN-SIGNAL-517E660E77A37FBF	translation_source_reviewed	it	https://www.consigliograndeegenerale.sm/on-line/home/archivio-leggi-decreti-e-regolamenti/documento17156738.html	Legge 4 febbraio 2026 n.17 - Disposizioni in materia di Sandbox Normative	San Marino official archive surface names a sandbox framework law; implementation caseload is not verified.	official legal-archive surface only; no legal interpretation or implementation finding	Keep as translation-reviewed source surface; require full Italian legal reading before substantive claim
