queue_id	signal_id	bulk_source_verdict	extracted_source_url	source_name	evidence_location	reason	claim_ceiling	next_action
BPSE-01321	LIMEN-SIGNAL-DC48F21AC06AE870	country_gap_no_parent_source		Micronesia observability search-target row	PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:66	Country gap queue row lists generic search targets only; no concrete parent URL present.	processing-state gap placeholder only; source-surface existence not established	leave as gap/profile placeholder unless a named local source is added
BPSE-01322	LIMEN-SIGNAL-DC7AABF9D1438573	country_gap_no_parent_source		Bahamas observability search-target row	PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:88	Country gap queue row lists generic search targets only; no concrete parent URL present.	processing-state gap placeholder only; source-surface existence not established	leave as gap/profile placeholder unless a named local source is added
BPSE-01323	LIMEN-SIGNAL-DC9FBF02D8707FB9	parent_source_wrapper		Retraction Watch source-family cause profile row	source-family-cause-profile-v01-strict-window-20260522T160305Z.svg:23	SVG profile exposes a Retraction Watch cause-family aggregate, not one parent notice URL.	wrapper/source-family only; no individual retraction notice claim	human/source-pack pass must select a specific Retraction Watch row if needed
BPSE-01324	LIMEN-SIGNAL-DCA5B7F181509347	parent_source_wrapper		public-ai-registry project README	README.md:7; data/registry-evidence-matrix-v0.1.csv:2-7	README describes a registry-comparison project; local matrix contains multiple registry URLs, not one parent source.	project/source-pack wrapper only; no single case claim	human/source-pack pass must choose the specific registry source row
BPSE-01325	LIMEN-SIGNAL-DCB1DA485384CE0C	country_gap_no_parent_source		Jamaica observability country-index score row	PALLAS_OBSERVABILITY_COUNTRY_INDEX.csv:98	Country score/profile row cites source families descriptively but source line exposes no concrete parent URL.	processing-state score row only; no direct source claim	leave as score/profile placeholder unless a named local URL is selected
BPSE-01326	LIMEN-SIGNAL-DCC2C224A1C7DDBA	source_url_extracted	https://www.fiji.gov.fj/Search?searchtext=algorithm%20register	Fiji Government search results for algorithm register	PALLAS_SECOND_PASS_SPRINT_5_CANDIDATE_MATRIX_DELTA.csv:126; PALLAS_SECOND_PASS_SPRINT_5_SOURCE_REFRESH.csv:120	Local source-refresh ledger for fj-source-hardening I05 explicitly gives the official search URL.	processing-state/source-surface only; no incident truth, legal, safety, compliance, prevalence, or ranking claim	review extracted public source surface if still needed
BPSE-01327	LIMEN-SIGNAL-DCC56DF29244F1E1	source_url_extracted	https://aesia.digital.gob.es/storage/media/11-cybersecurity-guideline.pdf	AESIA cybersecurity guideline	11-cybersecurity-guideline.txt:327; guides-links.json:12	Local AESIA guides ledger explicitly maps the text/PDF to the cybersecurity guideline URL.	processing-state/source-surface only; no incident truth, legal, safety, compliance, prevalence, or ranking claim	review extracted public source surface if still needed
BPSE-01328	LIMEN-SIGNAL-DCE13A05B34F9261	country_gap_no_parent_source		Aruba readiness weak-source warning	PALLAS_READINESS_WORLD_WEAK_SOURCE_WARNINGS.md:2116-2118	Country readiness warning states no public sandbox evidence and no concrete parent URL.	processing-state warning/profile only; no direct source claim	leave as warning/profile placeholder unless a named local URL is added
BPSE-01329	LIMEN-SIGNAL-DCECFF9246A6F054	source_url_extracted	https://www.bceao.int/fr/content/fintech-et-digitalisation-des-services-financiers-dans-luemoa	FinTech et digitalisation des services financiers dans l'UEMOA	PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv:358; PALLAS_SECOND_PASS_SOURCE_REFRESH_ROLLUP.csv:910	Local source-refresh rollup for ml-source-hardening I03 explicitly gives the BCEAO source URL.	processing-state/source-surface only; no incident truth, legal, safety, compliance, prevalence, or ranking claim	review extracted public source surface if still needed
BPSE-01330	LIMEN-SIGNAL-DCF46A4FB7C96136	reject_noise		Nekropolis Paper D upload-file checklist note	nekropolis-paper-d-ar-submitted-2026-05-27.md:31	Internal submission checklist line names an upload folder, not a reviewable parent source URL.	process note only; no source-surface or case claim	keep as negative/noise for parent-source extraction
BPSE-01331	LIMEN-SIGNAL-DD124A7055076E9B	source_surface_only_no_case		PALLAS grand-program procurement recommendation row	PALLAS_GRAND_PROGRAM_RESULTS.md:2623	Synthesis/recommendation table row describes a generic gap and exposes no parent source URL.	program synthesis only; no standalone source case	do not extract; resolve only from underlying country/source ledger if needed
BPSE-01332	LIMEN-SIGNAL-DD2441CA71B8A01B	source_url_extracted	https://www.ict.gov.pg/?s=algorithm+register	DICT search for algorithm register and AI register	PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv:720; PALLAS_SECOND_PASS_SOURCE_REFRESH_ROLLUP.csv:1590	Local source-refresh rollup for pg-source-hardening I05 explicitly gives the official DICT search URL.	processing-state/source-surface only; no incident truth, legal, safety, compliance, prevalence, or ranking claim	review extracted public source surface if still needed
BPSE-01333	LIMEN-SIGNAL-DD28A72067D669F1	source_url_extracted	https://mtnima.gov.mr/fr/les-services-numeriques/	MTNIMA static source check for algorithm register terms	PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv:370; PALLAS_SECOND_PASS_SOURCE_REFRESH_ROLLUP.csv:930	Local source-refresh rollup for mr-source-hardening I05 explicitly gives the ministry services URL.	processing-state/source-surface only; no incident truth, legal, safety, compliance, prevalence, or ranking claim	review extracted public source surface if still needed
BPSE-01334	LIMEN-SIGNAL-DD3CE57C14DEBD16	parent_source_wrapper		Colombia regulatory-sandbox weak-source warning	PALLAS_READINESS_WORLD_WEAK_SOURCE_WARNINGS.md:2384-2385; PALLAS_SECOND_PASS_SOURCE_REFRESH_ROLLUP.csv:2099-2101	Warning names multiple sandbox candidates; local ledger has several possible parent URLs, so one cannot be chosen mechanically.	wrapper/multiple-source lead only; no sandbox maturity finding	human/source-pack pass must choose the specific Colombian sandbox source
BPSE-01335	LIMEN-SIGNAL-DD584AE6DAA55345	country_gap_no_parent_source		Estonia unresolved algorithm-register gap synthesis	PALLAS_GRAND_PROGRAM_RESULTS.md:2074-2076	Country synthesis lists unresolved AI-specific gaps but no concrete parent URL.	processing-state country synthesis only; no direct source claim	leave as profile/synthesis placeholder unless a named local URL is added
BPSE-01336	LIMEN-SIGNAL-DD65D1F6C6C33A85	country_gap_no_parent_source		Andorra readiness weak-source warning	PALLAS_READINESS_WORLD_WEAK_SOURCE_WARNINGS.md:1135	Country warning gives follow-up search targets for algorithm registers but no concrete parent URL.	processing-state warning/profile only; no direct source claim	leave as warning/profile placeholder unless a named local URL is added
BPSE-01337	LIMEN-SIGNAL-DD6A923D3FEC3A97	parent_source_wrapper		SkillsFuture MySkillsFuture atlas evidence-target entry	v02-gap-sprint.json:2975-2988	Atlas entry names target evidence categories for an agent but includes no source_url in local context.	source-surface existence unresolved; no case/truth claim	human/source-pack pass must identify the actual parent source
BPSE-01338	LIMEN-SIGNAL-DD7CF457A0015435	country_gap_no_parent_source		Georgia observability search-target row	PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:35	Country gap queue row lists generic search targets only; no concrete parent URL present.	processing-state gap placeholder only; source-surface existence not established	leave as gap/profile placeholder unless a named local source is added
BPSE-01339	LIMEN-SIGNAL-DD8AA040341E05EC	source_url_extracted	https://tubitak.gov.tr/en/kurumsal/yapay-zeka/yapay-zeka-politika-belgesi	TÜBİTAK Artificial Intelligence Policy	hermes-v02-expansion-seeds.json:5206-5225	Local seed entry explicitly provides the TÜBİTAK policy URL.	processing-state/source-surface only; no incident truth, legal, safety, compliance, prevalence, or ranking claim	review extracted public source surface if still needed
BPSE-01340	LIMEN-SIGNAL-DD92367AF9CCD427	parent_source_wrapper		Nekropolis v0.2 Retraction Watch slice task note	nekropolis-paper-d-launch-2026-05-23.md:61-64	Planning note points to a Retraction Watch slice and local analysis scripts, not one parent public URL.	wrapper/source-family task note only; no individual retraction notice claim	human/source-pack pass must resolve a specific Retraction Watch source row if needed
BPSE-01341	LIMEN-SIGNAL-DDB3EC116BC6E20B	source_url_extracted	https://giwmscdnone.gov.np/media/pdf_upload/National%20AI%20Policy-Final_uxc94vg.pdf	National AI Portal and periodic reporting provisions in National AI Policy	PALLAS_SECOND_PASS_SPRINT_15_COUNTRY_SCORE_DELTA.csv:96; PALLAS_SECOND_PASS_SOURCE_REFRESH_ROLLUP.csv:4653	Local source-refresh rollup for np-source-hardening I05 explicitly gives the Nepal National AI Policy PDF URL.	processing-state/source-surface only; no incident truth, legal, safety, compliance, prevalence, or ranking claim	review extracted public source surface if still needed
BPSE-01342	LIMEN-SIGNAL-DDBC1F1C5160E076	reject_noise		Argus mapping paper gate note	argus-mapping-paper-gate-2026-05-26.md:12	Internal gate note states no fabricated references detected and exposes no parent source URL.	process/gate note only; no source-surface or case claim	keep as negative/noise for parent-source extraction
BPSE-01343	LIMEN-SIGNAL-DDDCF21CD232F81C	reject_noise		Nekropolis D submission-status row	STATUS.md:228	Internal submission-status row lists journal status and DOIs but no explicit original public source URL for a parent case.	process/status note only; no source-surface or case claim	keep as negative/noise for parent-source extraction
BPSE-01344	LIMEN-SIGNAL-DE268249CEE4ED97	parent_source_wrapper		Nekropolis draft schema/source-pointers paragraph	paper-draft-before-successor-candidate-update-20260519T170658Z.md:145-149	Draft methodology paragraph describes source pointers and corpus schema but no specific parent URL.	schema/source-family wrapper only; no individual source claim	human/source-pack pass must select a specific source pointer if needed
